,Name,Ratings,Price
390,Asus Core i3 5th Gen - (4 GB/1 TB HDD/DOS/2 GB Graphics) A540LJ-DM667D Laptop,3.8,"₹33,600"
391,Dell Inspiron 15 7000 Core i7 8th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics) 7570 ...,4.5,"₹88,000"
392,Acer Aspire APU Dual Core E1 1st Gen - (4 GB/1 TB HDD/Ubuntu) ES1-521-237Q Laptop,3.8,"₹18,860"
393,Dell Inspiron Core i7 6th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) 5559 Laptop,3.3,"₹59,849"
394,Asus Core i5 6th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX305UA-FC048T Thin and Light Laptop,4.5,"₹89,990"
395,Asus X Series Core i3 5th Gen - (4 GB/1 TB HDD/Windows 10 Home) X540LA-XX596T Laptop,3.9,"₹27,780"
396,HP Core i5 6th Gen - (8 GB/1 TB HDD/DOS/2 GB Graphics) 15-be001TX Laptop,4.1,"₹43,980"
397,Asus Core i5 6th Gen - (4 GB/1 TB HDD/DOS/2 GB Graphics) X541UV-XO029D Laptop,4.1,"₹36,490"
398,HP Core i5 7th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics) 15-au114TX Laptop,4.2,"₹61,000"
399,HP Core i3 6th Gen - (4 GB/1 TB HDD/DOS) 15-be017TU Laptop,4.2,"₹30,990"
400,HP Pavilion Core i5 6th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics) 15-au006TX Laptop,4.2,"₹54,990"
401,HP Pavilion Core i5 6th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics) 15-au006TX Laptop,4.2,"₹54,990"
402,Asus Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) K510UQ-BQ667T Laptop,3.5,"₹52,483"
403,Dell Inspiron Core i7 7th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics) 7567 Gaming ...,4.5,"₹112,200"
404,HP BG APU Quad Core E2 - (4 GB/500 GB HDD/Windows 10 Home) 15-bg008au Laptop,4.2,"₹22,935"
405,HP Core i3 6th Gen - (4 GB/1 TB HDD/DOS/2 GB Graphics) 15-be014TX Laptop,4.2,"₹33,290"
406,Asus X Series APU Quad Core E2 - (4 GB/1 TB HDD/DOS) X540YA-XO290D Laptop,4.1,"₹21,500"
407,HP Core i3 5th Gen - (8 GB/1 TB HDD/DOS/2 GB Graphics) 15-be003TX Laptop,4.0,"₹36,900"
408,HP Core i3 5th Gen - (4 GB/1 TB HDD/DOS) 15-be005TU Laptop,4.1,"₹28,290"
409,HP Core i5 5th Gen - (4 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) 15-ac123tx Laptop,4.1,"₹44,490"
410,Acer Aspire Core i5 7th Gen - (8 GB/1 TB HDD/Linux/2 GB Graphics) E5-575 Laptop,4.3,"₹41,900"
411,Lenovo Core i3 6th Gen - (4 GB/1 TB HDD/Windows 10 Home) Ideapad 110 Laptop,3.9,"₹30,980"
412,Acer ES 11 Celeron Dual Core 4th Gen - (2 GB/500 GB HDD/Windows 10 Home) ES1-132 Laptop,3.6,"₹18,990"
413,HP APU Quad Core A8 6th Gen - (4 GB/1 TB HDD/DOS/2 GB Graphics) 15-bg001AX Laptop,4.0,"₹27,480"
414,HP Imprint Core i3 6th Gen - (4 GB/1 TB HDD/Windows 10 Home) 15-BS541TU Laptop,3.4,"₹34,550"
415,Dell Inspiron Core i5 6th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) 5559 Laptop,4.0,"₹50,490"
416,HP Core i3 5th Gen - (4 GB/1 TB HDD/DOS/2 GB Graphics) 15-be004TX Laptop,3.8,"₹33,480"
417,HP U Series Core i3 6th Gen - (4 GB/1 TB HDD/DOS/2 GB Graphics) 15-ay514tx Laptop,3.7,"₹32,990"
418,Asus APU Quad Core A8 7th Gen - (4 GB/1 TB HDD/DOS) X540YA-XO106 Laptop,4.0,"₹22,980"
419,HP Core i3 5th Gen - (4 GB/1 TB HDD/Windows 10 Home) 15-BE006TU Laptop,4.0,"₹31,990"
420,Dell Inspiron Core i7 6th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) 5559 Laptop,3.2,"₹54,490"
421,HP Core i5 6th Gen - (4 GB/1 TB HDD/DOS/2 GB Graphics) 15-ay008TX Laptop,3.9,"₹41,890"
422,Lenovo Core i5 7th Gen - (4 GB/1 TB HDD/Windows 10 Home) 510 Yoga 2 in 1 Laptop,3.7,"₹59,990"
423,Asus X Series Pentium Quad Core 7th Gen - (4 GB/1 TB HDD/Windows 10 Home) X541NA-GO125T Laptop,3.6,"₹24,300"
424,Acer Aspire Core i5 7th Gen - (4 GB/1 TB HDD/Linux) E5-575 Laptop,4.0,"₹35,990"
425,Asus Vivobbok Max Core i3 7th Gen - (4 GB/1 TB HDD/DOS/2 GB Graphics) A541UV-DM977 Laptop,3.9,"₹34,700"
426,Dell Inspiron 5000 Core i5 6th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics) 5559 Laptop,3.7,"₹61,990"
427,Lenovo Ideapad 310 Core i5 7th Gen - (4 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) IP 310-15IKB Laptop,3.8,"₹58,966"
428,Dell Inspiron Core i3 6th Gen - (4 GB/1 TB HDD/Windows 10 Home) 3567 Laptop,3.8,"₹30,899"
429,Dell Vostro Core i3 5th Gen - (4 GB/1 TB HDD/Linux) 3558 Laptop,4.1,"₹29,500"
430,Acer Aspire 5 Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) A515-51G Laptop,4.3,"₹50,290"
431,HP 15 APU Quad Core A6 - (4 GB/1 TB HDD/DOS) 15-bg005AU Laptop,3.8,"₹22,985"
432,HP OMEN Core i5 7th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) 15-ax248TX Gaming Laptop,4.6,"₹70,990"
433,Dell Inspiron 5000 Core i5 6th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) 5559 Laptop,3.6,"₹54,990"
434,Dell Inspiron 5000 Core i7 7th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics) 5567 Laptop,4.1,"₹64,599"
435,Acer Aspire R11 Pentium Quad Core 4th Gen - (4 GB/500 GB HDD/Windows 10 Home) R3-131T-p4aa 2 in 1 Lapt...,4.2,"₹28,490"
436,Asus R Core i5 7th Gen - (8 GB/1 TB HDD/DOS/2 GB Graphics) R541UJ-DM174 Laptop,3.3,"₹46,000"
437,HP BS Core i3 6th Gen - (4 GB/1 TB HDD/128 GB EMMC Storage/Windows 10 Home) 15-BS 617 TU Laptop,4.3,"₹38,000"
438,Dell Inspiron 5000 Core i5 7th Gen - (4 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) 5567 Laptop,4.0,"₹47,989"
439,Asus X Series Pentium Quad Core 7th Gen - (4 GB/1 TB HDD/DOS) X541NA-GO125 Laptop,3.0,"₹23,199"
440,Acer Aspire APU Dual Core E1 7th Gen - (4 GB/500 GB HDD/Windows 10 Home) ASPIRE ES1 Laptop,4.0,"₹22,990"
441,HP 15 Core i3 6th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15-BS601TU Laptop,4.2,"₹39,000"
442,Asus X553MA Celeron Quad Core 4th Gen - (2 GB/500 GB HDD/DOS) X553MA Laptop,3.6,"₹21,474"
443,Dell Inspiron Core i3 6th Gen - (4 GB/1 TB HDD/Windows 10 Home) 5559 Laptop,3.8,"₹31,990"
